queue_lag_1h,queue_lag_2h,queue_lag_3h,queue_lag_6h,queue_lag_12h,queue_lag_24h,queue_roll_mean_3h,queue_roll_std_3h,queue_roll_mean_6h,queue_roll_std_6h,queue_roll_mean_12h,queue_roll_std_12h,arrival_lag_1h,arrival_lag_3h,arrival_lag_6h,hour_sin,hour_cos,dow_sin,dow_cos
0.05377387,-0.05814106,0.0014892981,-0.14866598,-0.007341898,0.113237865,0.0026063097,0.044865705,-0.8996391,0.0138195865,-0.63324314,-0.03390021,-0.011341504,0.0016645811,-0.0007723472,-0.07328222,-0.017659627,-0.1749016,0.106573746
0.0601343,0.019955888,0.0013734383,-0.14036933,-0.0072711017,0.116018236,0.0022821724,0.07876135,-0.85734254,0.010949664,-0.6092549,-0.01990761,-0.011341504,-0.0028178934,-0.015471931,-0.06914674,-0.017659627,-0.1774188,0.12578261
0.06898384,0.00517721,0.00041612884,-0.14144048,-0.0012649726,0.04510251,-0.008721409,-0.033060245,-0.9502897,0.03532937,-0.6218803,-0.026436267,0.012611703,-0.0028178934,-0.019373769,-0.0883885,-0.028236516,-0.17314698,0.109764464
0.07120815,0.00517721,0.0014974473,-0.14599329,-0.006887604,-0.011449209,0.0050345226,-0.033140015,-0.9875568,0.019983377,-0.64422816,-0.022863654,0.0056851306,-0.0028178934,0.008249345,-0.0848455,-0.028236516,-0.17366108,0.07340705
0.07999782,0.011895425,0.0013072031,-0.15592861,7.64709e-06,-0.024989799,0.012886099,0.060901772,-0.94653153,0.013955578,-0.63113767,0.0075794705,0.0015793066,0.0013865175,0.02019528,-0.09584909,0.018430017,-0.17438227,0.0718453
0.11145182,0.011895469,0.001233787,-0.14525269,0.0010567945,0.031372022,0.098590486,0.04796409,-0.8026447,0.014092957,-0.5303445,-0.05182753,0.012611703,0.0046743937,0.0462752,0.13388242,0.01672467,-0.17956138,0.10580083
0.082655445,0.011829289,0.0012037673,-0.14820029,0.0011152173,0.08923049,0.10614814,0.066455476,-0.7043299,0.0326491,-0.5060966,-0.06833486,-0.010331577,-0.0019961144,0.0462752,0.22604163,0.027301561,-0.17641485,0.13074656
0.017283227,0.00300326,-0.00094682124,-0.12683749,0.0012078984,0.0032327017,0.13665357,0.040933087,0.14387062,0.01857869,-0.5127707,-0.09026991,0.0077415425,0.0020590746,-0.0029952333,0.05327106,0.01816243,-0.2585979,0.021245383
0.010680696,0.0038021458,0.0007368549,-0.11730589,0.001150595,0.0040089563,0.11903822,0.026034297,0.24027178,0.018195815,-0.515203,-0.07700354,0.0070542544,-0.0013809748,0.003746678,-0.05330222,0.002294561,-0.2261197,0.015682526
0.06644956,0.0035397196,0.00062329567,-0.11272821,0.0004697214,0.0318128,0.13316251,-0.031033054,0.2426854,0.014781415,-0.5332818,-0.06835339,-0.01970324,0.002276944,0.01209451,-0.061415847,-0.010185776,-0.22880402,0.019991564
